"<![CDATA[ put ""{product_name}"" for insert product name in text]]>", "<![CDATA[ put ""{product_name}"" for insert product name in text]]>"
"Custom Product View Meta Title", "Custom Product View Meta Title"
"Custom Product View Meta Keywords", "Custom Product View Meta Keywords"
"Custom Product View Meta Description", "Custom Product View Meta Description"
"Stores No Index (Follow)", "Stores No Index (Follow)"
